#{"t_start": 1773725816.4837217, "env_id": "None"}
r,l,t
-4525.623797,300,1885.59479
-5330.490334,300,1886.799528
-7648.905918,300,1886.992268
-10006.22883,300,1887.146201
-561.815627,58,1887.177709
-4909.513403,300,1887.336033
-3088.549826,300,1887.504951
-7659.0069,300,1887.654954
-6076.78948,300,1887.808796
-7373.451913,300,1889.269897
-5093.589697,300,1889.489519
-1246.465514,115,1889.576303
-6573.607643,300,1889.795182
-5749.87717,300,1890.032874
-3742.705629,300,1890.250942
-6615.92496,300,1890.441017
-5292.401115,221,1891.82102
-3753.108999,300,1892.059805
-4573.220818,300,1892.244445
-4816.957497,300,1892.422059
-7676.89836,300,1892.601984
-7514.01391,300,1892.778985
-4363.621053,300,1892.940851
-7257.423529,300,1894.175589
-4221.875369,300,1894.349994
-3093.438863,300,1894.504102
-4441.013102,300,1894.658827
-4183.723268,300,1894.82718
-4541.417663,300,1894.9816
-6271.50978,300,1895.134835
-7227.575385,300,1896.351084
-8462.358728,300,1896.523842
-5610.654779,300,1896.678741
-40.249193,12,1896.685547
-10121.792264,300,1896.858956
-5982.215251,300,1897.01051
-3734.340776,300,1897.166635
-5943.832038,300,1897.314584
-5382.871268,300,1898.529721
-8421.978647,300,1898.691511
-6430.150123,300,1898.851254
-8021.84487,300,1899.04534
-7112.121975,300,1899.219491
-8748.466485,300,1899.418957
-4362.610692,300,1899.644025
-7232.290638,300,1901.221837
-6860.869578,300,1901.448599
-5499.898983,300,1901.67041
-5232.757844,300,1901.893859
-6407.401776,300,1902.058698
-5680.118883,300,1902.230502
-6285.311957,264,1903.586681
-7219.956745,300,1903.772647
-6726.944138,300,1903.932939
-6038.416915,300,1904.107198
-4585.427064,300,1904.26342
-3716.071106,300,1904.446306
-5463.142457,300,1904.601771
-7001.227787,300,1905.805263
-4688.718261,300,1905.986753
-5408.783604,300,1906.143258
-6303.741431,256,1906.294167
-4644.827979,300,1906.450429
-6501.189795,300,1906.60362
-1322.785563,87,1906.64669
-5155.733195,300,1906.819504
-8231.631219,300,1908.00471
-2418.162421,194,1908.12662
-4552.838102,300,1908.302798
-1263.268382,114,1908.374616
-5764.292164,300,1908.524591
-3812.597551,300,1908.677722
-3985.626376,300,1908.830292
-6675.214229,300,1908.9997
-8135.240073,300,1910.201376
-4385.369908,300,1910.368757
-6395.316925,300,1910.541052
-5402.478168,300,1910.696404
-9074.214778,300,1910.850109
-10297.858281,300,1911.014793
-6772.06108,300,1911.172824
-3345.551519,300,1912.366894
-4111.940085,300,1912.528997
-4830.243206,300,1912.697158
-6368.621728,300,1912.849858
-8233.186878,300,1913.016943
-5403.93378,300,1913.182482
-6891.199955,300,1914.359325
-4905.7646,300,1914.544235
-2376.121675,144,1914.622708
-3812.803108,300,1914.791201
-3711.447043,300,1914.94203
-7498.95691,300,1915.092809
-6322.445779,300,1915.258873
-3639.058564,217,1915.369802
-7747.613771,300,1916.550497
-5998.543511,300,1916.728118
-5663.750294,300,1916.896165
-5988.503224,300,1917.049636
-4875.941797,300,1917.202952
-5532.234349,300,1917.36746
-5124.838768,300,1917.519616
-8421.660353,300,1918.715092
-4490.176989,300,1918.887249
-4988.836603,300,1919.080118
-7617.177684,300,1919.244325
-4576.638602,300,1919.397019
-7461.222799,300,1919.566307
-6127.930163,300,1919.720779
-4289.114793,300,1920.942085
-8142.963621,300,1921.131536
-5825.641145,300,1921.289179
-9519.681625,300,1921.439499
-6778.484098,300,1921.597434
-4750.645597,300,1921.76997
-6011.226461,300,1921.921721
-7687.950826,300,1923.143779
-9269.984679,300,1923.317446
-5767.997663,300,1923.471823
-7432.323972,300,1923.631408
-4956.614877,300,1923.801701
-3821.946013,300,1923.959909
-6969.233497,300,1925.198725
-6018.531228,300,1925.385715
-7248.484164,300,1925.559732
-2927.546516,248,1925.6902
-5912.273076,300,1925.847784
-5891.809882,300,1926.023179
-4771.071387,300,1926.189826
-5458.326652,300,1927.459853
-6455.395695,300,1927.674165
-4670.307211,300,1927.837499
-7502.11005,300,1928.000361
-1128.345276,82,1928.047148
-6378.458878,300,1928.215755
-5741.706122,300,1928.393533
-5790.530398,300,1928.554012
-4998.064401,300,1929.841608
-5712.763057,300,1930.037975
-8534.182826,300,1930.207556
-6361.027826,300,1930.369861
-6437.421379,300,1930.55356
-7316.678332,300,1930.720836
-4687.673187,300,1930.883699
-5654.480924,300,1932.188708
-7330.754696,300,1932.380464
-4893.700658,300,1932.545449
-4725.100917,300,1932.716526
-338.251732,53,1932.744041
-5802.100466,300,1932.9172
-214.183236,29,1932.933429
-6002.964101,300,1933.111044
-4860.966201,300,1934.394976
-6919.391391,300,1934.604943
-4772.476307,300,1934.771883
-6187.752105,300,1934.943387
-7064.949003,300,1935.168667
-4590.849366,300,1935.365532
-6674.014919,300,1935.539795
-3788.712424,300,1936.832922
-1869.444556,208,1936.981002
-3673.783256,300,1937.143791
-4939.479749,300,1937.305963
-6104.117935,300,1937.482767
-8308.063901,300,1937.645086
-3599.971582,300,1937.81287
-6202.23582,300,1939.113195
-5187.127804,300,1939.32616
-8551.521343,300,1939.48901
-6631.427189,300,1939.662453
-5709.86054,300,1939.842322
-5374.435103,300,1940.009032
-8987.444658,300,1940.179937
-4430.472702,300,1941.514583
-6337.118512,300,1941.697465
-7348.379692,300,1941.860214
-7861.571927,300,1942.02861
-1613.743591,148,1942.124462
-5916.366511,300,1942.283525
-5028.260336,300,1942.445199
-3963.022241,300,1943.727462
-8208.347764,300,1943.918168
-5116.269904,300,1944.083221
-3908.136957,300,1944.243917
-7611.398789,300,1944.419897
-7820.399633,300,1944.579843
-3689.103482,300,1944.741004
-5086.545223,300,1946.014676
-4430.779686,300,1946.204844
-3187.254255,300,1946.370032
-4262.04902,195,1946.479848
-5339.085974,300,1946.660567
-5897.463811,300,1946.822303
-4276.110419,300,1946.984368
-4474.861187,300,1948.287734
-4403.41076,300,1948.479713
-5414.999206,300,1948.648872
-6054.352755,300,1948.820337
-3900.50347,300,1948.979239
-5518.918452,297,1949.140955
-7469.938948,300,1949.306836
-7680.356717,300,1950.550002
-7424.95307,300,1950.727015
-6782.040008,300,1950.884471
-5393.518704,300,1951.052918
-4617.598782,300,1951.20695
-9344.614502,300,1951.364631
-4339.802988,201,1951.479339
-4239.996592,300,1952.721907
-3526.672322,300,1952.91194
-4588.751917,300,1953.071779
-4301.671411,300,1953.261545
-6797.766466,300,1953.428741
-5861.662498,300,1953.597104
-3130.820081,300,1953.775451
-4433.581346,300,1955.043676
-5177.880699,300,1955.229833
-4635.920005,300,1955.398783
-7681.346926,300,1955.577356
-8526.324791,300,1955.739972
-7771.175286,300,1955.899153
-8259.017054,300,1956.074569
-6375.669605,300,1957.34363
-4970.562597,300,1957.523929
-7843.461749,300,1957.702727
-7417.080087,300,1957.864114
-5287.39318,300,1958.025347
-3788.878727,300,1958.189983
-8215.018534,300,1958.362877
-4269.254147,300,1959.652334
-4686.755689,300,1959.82819
-5092.790852,300,1960.002327
-4707.380832,300,1960.168485
-5245.993956,300,1960.329504
-3550.732632,273,1960.480807
-4764.187061,300,1960.6634
-783.781346,101,1961.792359
-3984.638437,300,1961.982826
-5609.784256,300,1962.145814
-6478.438426,300,1962.322435
-6483.580193,300,1962.4835
-3789.16295,300,1962.653614
-4908.380457,300,1962.837305
-6835.478451,300,1964.178099
-5286.840995,300,1964.379689
-6244.675743,300,1964.593381
-8785.885041,300,1964.797998
-6609.366687,300,1964.989192
-12.212879,6,1964.992707
-5083.293933,300,1965.17651
-5331.668972,300,1965.345074
-7110.997214,300,1966.633867
-7658.219234,300,1966.817964
-4699.667779,300,1966.994308
-5142.865289,300,1967.159134
-3765.15243,300,1967.378025
-9000.592608,300,1967.61359
-3399.934689,300,1967.83707
-10876.613341,300,1969.354305
-3849.553813,300,1969.58988
-5990.34124,300,1969.817935
-6146.353843,300,1969.991964
-5658.068177,300,1970.152391
-5096.99989,300,1970.335414
-9322.022038,300,1970.507071
-6813.29808,300,1971.721712
-6224.876581,300,1971.900065
-5761.153453,300,1972.053344
-7183.788387,300,1972.207415
-8160.899715,300,1972.386579
-6971.460433,300,1972.544791
-6055.912701,300,1972.709173
-4497.346393,300,1973.927018
-6095.887187,300,1974.101234
-7440.507329,300,1974.259115
-3961.616633,300,1974.413208
-6195.917996,300,1974.577201
-4954.412634,300,1974.732051
-4170.242253,300,1975.89707
-4944.469392,300,1976.094163
-3173.316199,267,1976.228736
-1713.478176,134,1976.295162
-6213.789236,300,1976.449871
-6293.058506,300,1976.623184
-5050.023921,300,1976.804843
-7930.883606,300,1976.95446
-4500.82314,300,1978.211504
-5958.362231,300,1978.395878
-8722.683816,300,1978.566414
-6383.598448,300,1978.727968
-6631.889672,300,1978.90157
-6349.637836,300,1979.058809
-7247.022783,300,1979.222624
-4594.417495,300,1980.482458
-9981.097735,300,1980.65237
-7039.866636,300,1980.821365
-3149.911494,300,1980.982884
-5106.373595,300,1981.153999
-1590.475428,125,1981.217608
-1242.905785,105,1981.271645
-4353.346997,300,1981.429705
-6182.78231,300,1982.695452
-7351.448229,300,1982.8652
-4125.054916,300,1983.02279
-6942.184608,300,1983.178935
-3501.966471,298,1983.354731
-6283.763759,300,1983.516524
-4134.123775,293,1983.67927
-5464.902708,300,1984.941034
-2028.543882,145,1985.02249
-7198.823178,300,1985.184296
-4729.921737,300,1985.340305
-8638.68324,300,1985.508977
-6609.76783,300,1985.671436
-6452.180577,300,1985.830061
-5404.914744,300,1987.089253
-6309.36768,300,1987.268657
-5294.449278,300,1987.441111
-10793.147676,300,1987.597819
-4495.308075,300,1987.779256
-538.571044,84,1987.824416
-6616.925821,300,1987.98701
-5609.312952,300,1988.142598
-4810.445825,300,1989.411954
-4903.334657,300,1989.571254
-4990.273418,300,1989.734021
-6292.149249,300,1989.905036
-6978.932395,300,1990.063167
-8637.369525,300,1990.224315
-4632.029112,300,1991.483882
-7358.579038,300,1991.6712
-4043.177607,300,1991.832817
-5752.266693,300,1991.98894
-4475.127409,300,1992.167013
-4705.252739,300,1992.33203
-4123.993585,300,1992.491408
-4161.227569,300,1993.73433
-4620.339216,300,1993.919863
-7100.167191,300,1994.080142
-7022.460467,300,1994.254888
-8672.613959,300,1994.414015
-7796.520308,300,1994.573566
-4617.390829,246,1994.709137
-6052.327226,300,1996.054183
-4414.775181,300,1996.244364
-7509.571727,300,1996.410743
-8211.225495,300,1996.585309
-6582.258312,300,1996.752782
-4638.699371,300,1996.911332
-7365.538945,300,1997.082828
-4628.7794,300,1998.31594
-3851.130121,300,1998.496019
-5855.12358,300,1998.65629
-4227.738567,300,1998.841449
-4121.302357,300,1998.99602
-6964.320218,300,1999.150539
-5252.543049,300,1999.323557
-9212.943615,300,2000.579067
-3729.988367,300,2000.757383
-3739.732741,300,2000.931938
-3277.021499,300,2001.087985
-5863.085156,300,2001.24434
-4079.188461,255,2001.378831
-10354.55455,300,2001.549033
-10223.852697,300,2002.79678
-7160.353415,300,2002.967909
-5882.638108,300,2003.148872
-5389.136908,300,2003.311181
-6524.582336,300,2003.470014
-6137.326253,300,2003.645432
-8364.583908,300,2003.856001
-5958.696848,300,2005.153893
-7610.723364,300,2005.319031
-7410.774349,300,2005.488169
-5279.002953,300,2005.642197
-4230.864646,300,2005.803909
-8600.169788,300,2005.976783
-7140.418437,300,2007.21103
-6643.752497,300,2007.397293
-3468.744059,300,2007.562342
-3875.104621,300,2007.739083
-3844.448674,300,2007.900736
-3246.001963,300,2008.058975
-7251.686208,300,2008.230106
-4871.206652,300,2009.454143
-6347.568963,300,2009.637744
-3690.836274,300,2009.828114
-6257.433334,300,2009.982284
-6542.24277,300,2010.138824
-5808.755706,300,2010.293515
-9578.350683,300,2010.468854
-6263.574245,300,2011.699242
-6476.621723,300,2011.88437
-3200.071629,300,2012.056319
-1025.221795,80,2012.097763
-8399.877759,300,2012.254658
-3997.540955,300,2012.411483
-8271.524789,300,2012.589252
-5842.472373,300,2012.746589
-4702.586052,300,2013.997963
-4445.696134,300,2014.178856
-5139.812458,300,2014.335325
-5838.273149,300,2014.49604
-7303.258806,300,2014.651515
-5066.758745,300,2014.820674
-6591.391956,300,2014.981529
-1655.06027,98,2016.109278
-4911.408523,300,2016.290952
-7190.648999,300,2016.476914
-7171.711771,300,2016.636495
-4990.722095,300,2016.796844
-5906.39878,300,2016.972303
-9328.555156,300,2017.126762
-8233.045521,300,2018.36286
-3986.776266,300,2018.555876
-6926.359822,300,2018.712496
-6782.98443,300,2018.872706
-8884.585115,300,2019.032048
-3140.496021,300,2019.202732
-6047.576329,300,2019.361659
-3357.627263,224,2020.569241
-3869.942765,300,2020.763761
-6572.068329,300,2020.926021
-5573.07534,300,2021.090583
-5269.003508,300,2021.247103
-3656.879121,300,2021.416241
-4295.444036,300,2021.572622
-6730.513984,300,2022.820039
-2339.145799,242,2022.980675
-4598.827045,300,2023.144408
-9021.454866,300,2023.30424
-4615.34054,300,2023.461803
-6839.204893,300,2023.633517
-6393.979235,300,2023.794411
-269.487583,53,2023.823678
-5041.810928,300,2025.145819
-5476.351201,300,2025.336193
-6009.593168,300,2025.496267
-6191.893714,300,2025.656233
-5180.528799,300,2025.83198
-3172.002438,300,2025.990337
-7773.750148,300,2026.149703
-7583.403806,300,2027.427539
-4322.752087,300,2027.591175
-4568.44778,300,2027.747481
-3519.82447,300,2027.90522
-302.429121,45,2027.928968
-5911.498527,300,2028.105903
-4108.506899,300,2028.261559
-6915.190977,300,2029.493245
-6298.386029,300,2029.69449
-8557.173153,300,2029.854556
-6588.909642,300,2030.010588
-9550.781459,300,2030.181321
-5459.894722,300,2030.336508
-6457.823938,300,2030.492837
-6433.130043,300,2031.709026
-6866.133448,300,2031.904736
-9351.748891,300,2032.06547
-5625.675159,300,2032.224034
-6682.731658,300,2032.394217
-3557.761557,300,2032.550333
-3709.458936,300,2032.710346
-7371.298759,300,2033.969889
-6899.725281,300,2034.158131
-8241.830063,300,2034.327392
-5998.509058,300,2034.48557
-5646.018012,300,2034.664905
-9884.074062,300,2034.827991
-3502.990574,291,2034.981775
-3815.070657,300,2036.247971
-6134.417683,300,2036.421118
-6036.636263,300,2036.579301
-5853.230717,300,2036.751685
-4922.098053,300,2036.917436
-7993.823968,300,2037.078133
-611.385604,55,2037.106128
-5288.680237,300,2038.329355
-8289.368782,300,2038.516118
-226.585331,42,2038.537137
-4780.044746,300,2038.701031
-4884.608728,300,2038.854368
-7987.104445,300,2039.029197
-4605.376246,300,2039.189975
-7554.191502,300,2039.34319
-10137.794014,300,2040.566834
-4291.104926,300,2040.744766
-7090.501599,300,2040.905763
-6204.273693,300,2041.07522
-9900.318213,300,2041.239111
-5151.547116,300,2041.395395
-5223.416577,300,2041.549144
-117.53066,21,2041.573311
-4599.800264,300,2042.795223
-4728.021259,300,2042.970616
-6411.820501,300,2043.123964
-3698.971842,300,2043.294348
-6871.182993,300,2043.451768
-3843.502007,300,2043.618904
-6455.561559,300,2043.797879
-6630.053768,300,2045.03178
-7386.241451,300,2045.201611
-8499.539225,300,2045.374621
-6458.325657,300,2045.529999
-8609.749623,300,2045.682503
-6163.132121,300,2045.837443
-4328.015355,300,2046.010401
-7097.541087,300,2047.293233
-5554.778586,300,2047.463417
-9591.656325,300,2047.651112
-7620.155886,300,2047.815665
-3319.306268,300,2047.977498
-8939.116285,300,2048.15588
-5288.459746,300,2049.453421
-6209.87055,262,2049.621644
-4773.000135,300,2049.840559
-4429.6398,300,2050.063288
-6339.808792,300,2050.24279
-5310.080072,300,2050.417722
-5478.091162,300,2050.610993
-4663.855913,300,2052.119353
-6120.439999,300,2052.317577
-8361.877205,300,2052.484083
-5322.910491,300,2052.672089
-9637.92909,300,2052.839957
-6373.638636,300,2053.008533
-9702.375215,300,2053.18546
-1415.732993,144,2053.263715
-8587.940535,300,2054.557835
-6673.167852,300,2054.735487
-5196.439123,300,2054.915416
-74.796947,16,2054.92414
-9199.897039,300,2055.088978
-7049.636166,300,2055.257965
-3503.821228,300,2055.435332
-5395.193458,300,2056.748732
-5120.52549,300,2056.947309
-6012.861745,300,2057.129285
-5708.196334,300,2057.303012
-4005.092742,300,2057.466599
-3020.220877,300,2057.633063
-5789.680892,300,2057.813965
-7147.781265,300,2059.157237
-9515.530237,300,2059.349191
-10780.290642,300,2059.539181
-5234.200461,300,2059.707398
-5309.577681,300,2059.869738
-6738.285662,300,2060.053477
-7079.205725,300,2060.222364
-5483.156806,300,2061.510874
-6364.579456,300,2061.691853
-6905.622992,300,2061.869386
-5888.476374,300,2062.032814
-5722.818765,300,2062.202898
-6870.314421,300,2062.388376
-6064.12046,300,2062.550777
-3651.887148,300,2063.84374
-2477.297804,300,2064.037198
-6235.095954,300,2064.203376
-7572.899753,300,2064.368896
-5017.615755,300,2064.537532
-2858.648283,300,2064.721829
-8470.485984,300,2064.885049
-5501.909607,300,2066.178088
-5539.47328,300,2066.385235
-7255.570455,300,2066.559061
-8371.213313,300,2066.716992
-6144.814472,300,2066.891463
-2995.167611,156,2066.980728
-6206.638154,300,2067.146161
-6511.894321,300,2068.439827
-5713.438691,300,2068.639992
-7234.815534,300,2068.802702
-5120.104581,300,2068.961463
-9479.127196,300,2069.123342
-5835.415161,300,2069.299566
-5788.801937,300,2069.466152
-6298.383592,300,2070.742328
-4809.329554,300,2070.938004
-5251.255869,300,2071.101477
-4818.634892,300,2071.263487
-5436.955011,300,2071.468997
-3426.054656,300,2071.692894
-5430.304089,275,2071.889594
-12166.4298,300,2073.214031
-3890.885184,300,2073.401766
-8284.556654,300,2073.559204
-7270.318708,300,2073.720784
-3393.561272,300,2073.895063
-3767.144269,300,2074.063323
-3146.627804,223,2074.179745
-4564.551095,300,2075.441779
-5059.693022,300,2075.632888
-7007.375074,300,2075.797088
-8429.752532,300,2075.955009
-5514.392552,300,2076.13751
-7519.408592,300,2076.329756
-3613.293033,300,2076.523605
-6036.307822,300,2077.816805
-6031.454295,300,2077.987528
-4660.077033,300,2078.144271
-10809.847582,300,2078.306303
-3961.531941,300,2078.483223
-11001.955696,300,2078.646471
-7435.836988,300,2078.808866
-3475.580956,300,2080.112
-5699.03957,300,2080.271994
-6261.971182,300,2080.429832
-4279.363516,300,2080.600919
-4842.869526,300,2080.75918
-8921.194332,300,2080.912603
-9002.804467,300,2082.13221
-6511.33939,300,2082.325556
-3187.796783,300,2082.480073
-4756.737833,300,2082.634213
-4322.337126,300,2082.806134
-1834.568118,116,2082.864091
-6809.588404,300,2083.023607
-3024.779786,270,2083.16212
-5602.877156,300,2084.377882
-9032.363907,300,2084.549619
-5605.35922,300,2084.749288
-6892.060636,300,2084.967021
-4629.782924,300,2085.126274
-6862.96442,300,2085.278259
-6245.902973,300,2085.43377
-5869.32166,300,2086.675531
-7311.527211,300,2086.8415
-5501.058684,300,2086.998067
-4640.926853,300,2087.174316
-5366.598375,300,2087.329938
-6004.882223,300,2087.516222
-3024.559869,300,2087.692438
-3689.953858,300,2088.926279
